,prob_up,Close,sma200,rsi,atr,cash,holdings,total,signal,stop_loss,benchmark
2018-03-01 14:30:00+00:00,0.3796308,175.94000244140625,170.6176001739502,55.930355876920416,4.59857177734375,10000.0,0.0,10000.0,0,0.0,10000.0
2018-03-02 14:30:00+00:00,0.47148457,176.6199951171875,170.75180015563964,50.77483168065027,4.198571341378348,10000.0,0.0,10000.0,0,0.0,10038.649122788758
2018-03-05 14:30:00+00:00,0.32700092,180.39999389648438,170.92955009460448,55.482259723400276,4.1664276123046875,10000.0,0.0,10000.0,0,0.0,10253.495020642813
2018-03-06 14:30:00+00:00,0.31242263,179.77999877929688,171.09015007019042,59.822229453537,4.163570949009487,10000.0,0.0,10000.0,0,0.0,10218.256012538674
2018-03-07 14:30:00+00:00,0.3510862,183.7100067138672,171.26840011596678,56.69115740424077,4.098570687430246,10000.0,0.0,10000.0,0,0.0,10441.62806437658
2018-03-08 14:30:00+00:00,0.48495027,182.33999633789062,171.43890007019044,53.69105027451798,4.047855922154018,10000.0,0.0,10000.0,0,0.0,10363.76002089779
2018-03-09 14:30:00+00:00,0.31620565,185.22999572753906,171.62470001220703,62.09651922959418,4.012855529785156,10000.0,0.0,10000.0,0,0.0,10528.020527294617
2018-03-12 13:30:00+00:00,0.38857657,184.75999450683594,171.79830001831056,63.823067433805875,3.9442847115652904,10000.0,0.0,10000.0,0,0.0,10501.306805902028
2018-03-13 13:30:00+00:00,0.74648064,181.8800048828125,171.94790000915526,56.083365519530766,3.9171415056501115,-10.0,9995.002498750626,9985.002498750626,1,176.00429262433732,10337.615230134172
2018-03-14 13:30:00+00:00,0.53117394,184.19000244140625,172.10819999694823,57.678679178362586,3.8885694231305803,-10.0,10121.945707187026,10111.945707187026,0,178.35714830671037,10468.909849125837
2018-03-15 13:30:00+00:00,0.52108246,183.86000061035156,172.26559997558593,50.95350890836298,3.7171412876674106,-10.0,10103.810843334844,10093.810843334844,0,178.35714830671037,10450.153351088127
2018-03-16 13:30:00+00:00,0.44123286,185.08999633789062,172.43374992370605,50.27137680920683,3.679998125348772,10146.14671121929,0.0,10146.14671121929,-1,0.0,10520.063303939734
2018-03-19 13:30:00+00:00,0.93855834,172.55999755859375,172.53889991760255,38.453540857838604,4.505713326590402,-10.146146711218535,10141.076173132724,10130.930026421505,1,165.80142756870814,9807.888778224939
2018-03-20 13:30:00+00:00,0.39679897,168.14999389648438,172.6115998840332,37.22680978087458,4.924998692103794,9856.938275290917,0.0,9856.938275290917,-1,0.0,9557.234941637773
2018-03-21 13:30:00+00:00,0.79145145,169.38999938964844,172.69039985656738,41.530898159983906,5.238570077078683,9856.938275290917,0.0,9856.938275290917,0,0.0,9627.713825118351
2018-03-22 13:30:00+00:00,0.9184482,164.88999938964844,172.75079986572266,36.196758987899244,5.412142072405134,9856.938275290917,0.0,9856.938275290917,0,0.0,9371.944816504256
2018-03-23 13:30:00+00:00,0.9388167,159.38999938964844,172.78214988708496,26.238417420347872,5.577856881277902,9856.938275290917,0.0,9856.938275290917,0,0.0,9059.338250420362
2018-03-26 13:30:00+00:00,0.49031195,160.05999755859375,172.8088998413086,27.722552112047765,6.207142421177456,9856.938275290917,0.0,9856.938275290917,0,0.0,9097.419309852452
2018-03-27 13:30:00+00:00,0.9388167,152.22000122070312,172.82199981689453,17.313673769298447,6.660714285714286,9856.938275290917,0.0,9856.938275290917,0,0.0,8651.81306743458
2018-03-28 13:30:00+00:00,0.91426367,153.02999877929688,172.844949798584,19.21864463651852,6.812857491629464,9856.938275290917,0.0,9856.938275290917,0,0.0,8697.851350221548
2018-03-29 13:30:00+00:00,0.26150483,159.7899932861328,172.89049980163574,25.29136354513838,7.1857147216796875,9856.938275290917,0.0,9856.938275290917,0,0.0,9082.072926499362
2018-04-02 13:30:00+00:00,0.56422746,155.38999938964844,172.916199798584,23.497555177263123,7.457142421177456,9856.938275290917,0.0,9856.938275290917,0,0.0,8831.988020541166
2018-04-03 13:30:00+00:00,0.5998464,156.11000061035156,172.94774978637696,25.802805955322995,7.5785707746233255,9856.938275290917,0.0,9856.938275290917,0,0.0,8872.911131301205
2018-04-04 13:30:00+00:00,0.6030618,155.10000610351562,172.9700498199463,22.001918583531932,7.807143075125558,9856.938275290917,0.0,9856.938275290917,0,0.0,8815.505510474737
2018-04-05 13:30:00+00:00,0.2935385,159.33999633789062,173.0023998260498,28.052257965298708,8.126428876604352,9856.938275290917,0.0,9856.938275290917,0,0.0,9056.496199092413
2018-04-06 13:30:00+00:00,0.2935385,157.1999969482422,173.027149810791,25.435958883139506,8.31857190813337,9856.938275290917,0.0,9856.938275290917,0,0.0,8934.863860797936
2018-04-09 13:30:00+00:00,0.30595213,157.92999267578125,173.04724975585938,33.733584150700395,7.565715244838169,9856.938275290917,0.0,9856.938275290917,0,0.0,8976.355034914646
2018-04-10 13:30:00+00:00,0.5384197,165.0399932861328,173.10544975280763,46.73798749518238,7.448572431291852,9856.938275290917,0.0,9856.938275290917,0,0.0,9380.470103215808
2018-04-11 13:30:00+00:00,0.3772599,166.32000732421875,173.1616997528076,46.78265185659599,7.112858363560268,9856.938275290917,0.0,9856.938275290917,0,0.0,9453.22297466767
2018-04-12 13:30:00+00:00,0.5402932,163.8699951171875,173.2130997467041,48.88304365649435,6.955714634486607,9856.938275290917,0.0,9856.938275290917,0,0.0,9313.970265048822
2018-04-13 13:30:00+00:00,0.5070829,164.52000427246094,173.28279975891112,56.28523056620012,6.5521425519670755,9856.938275290917,0.0,9856.938275290917,0,0.0,9350.91519776757
2018-04-16 13:30:00+00:00,0.55410427,164.8300018310547,173.3407497406006,55.896173832842685,5.859999520438058,9856.938275290917,0.0,9856.938275290917,0,0.0,9368.534701819639
2018-04-17 13:30:00+00:00,0.19662678,168.66000366210938,173.42884979248046,72.55763081493937,5.293570382254464,9856.938275290917,0.0,9856.938275290917,0,0.0,9586.222651001646
