publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-26 17:16:00+00:00,MXL's AI Optical Growth Accelerates: Can It Challenge AVGO & MRVL?,"MaxLinear's Keystone ramp, rising 800G demand and next-generation 1.6T pipeline strengthens its AI optical push against larger rivals.",https://finance.yahoo.com/technology/ai/articles/mxls-ai-optical-growth-accelerates-171600411.html,{'name': 'Zacks'},positive,1.0,1.0,0.0,0.0,1.0
2026-08-26 16:54:04+00:00,JPMorgan Chase & Co. (JPM) Could Soon Be Worth $1 Trillion. One Analyst Says $2 Trillion Is Next,"On August 16, Wells Fargo reported that JPMorgan Chase & Co. (NYSE:JPM) could soon become the first bank ever to reach a $1 trillion market valuation. Wells Fargo analyst Mike Mayo says the next stop after that is $2 trillion within seven to eight years following the bank’s record quarterly profit. Why This Matters Crossing […]",https://finance.yahoo.com/markets/stocks/articles/jpmorgan-chase-co-jpm-could-165404139.html,{'name': 'Insider Monkey'},positive,0.7388,0.7391,0.0003,0.2606,0.7391
2026-08-26 16:03:32+00:00,Marvell Technology Sees AI Connectivity as Next Big Infrastructure Bottleneck,"Marvell Technology (NASDAQ:MRVL) Chairman and CEO Matt Murphy said the artificial intelligence infrastructure market remains in its early stages, with connectivity emerging as a central constraint as computing, memory and storage systems scale. Speaking at The Six Five Summit 2026, Murphy said the",https://www.marketbeat.com/instant-alerts/event-marvell-technology-sees-ai-connectivity-as-next-big-infrastructure-bottleneck-2026-08-26/?utm_source=yahoofinance&utm_medium=yahoofinance,{'name': 'MarketBeat'},neutral,-0.0026,0.0004,0.003,0.9967,0.9967
2026-08-26 15:40:00+00:00,A Leading Hedge Fund Just Placed Massive Bets on Broadcom and Intel Stocks. Should You Follow Suit?,These two chipmakers have had very different 2026s.,https://www.fool.com/investing/2026/08/26/a-leading-hedge-fund-just-placed-massive-bets-on-b/,{'name': 'Motley Fool'},neutral,-0.0,0.0,0.0,0.9999,0.9999
2026-08-26 15:25:00+00:00,"Meta, Nvidia, Intuit, Salesforce, Moderna, Abercrombie, Zoom, and More Stocks That Explain Today’s Market","Meta Platforms agrees to pay $18 billion to settle a lawsuit over its social media practices, and Nvidia earnings are scheduled for after the closing bell Wednesday.",https://www.barrons.com/articles/stock-movers-6a7eb3fe?siteid=yhoof2&yptr=yahoo,{'name': 'Barrons.com'},neutral,0.0,0.0,0.0,1.0,1.0
2026-08-26 15:10:00+00:00,PCE Inflation Increased More Than Expected,PCE Inflation Increased More Than Expected,https://finance.yahoo.com/economy/articles/pce-inflation-increased-more-expected-151000032.html,{'name': 'Zacks'},negative,-0.9892,0.0052,0.9944,0.0004,0.9944
2026-08-26 15:00:22+00:00,Prediction: These 3 AI Stocks Could Be the Next Big Winners,"AI spending is minting new winners faster than most investors can track, and three stocks sitting at the intersection of memory, custom silicon, and GPU cloud infrastructure may be the clearest bets on where the next wave of capital flows.",https://247wallst.com/investing/2026/08/26/these-3-ai-stocks-could-be-the-next-big-winners/,{'name': '24/7 Wall St.'},positive,1.0,1.0,0.0,0.0,1.0
2026-08-26 14:30:12+00:00,Price Prediction: TSM Will Trade at This Price in 2027,"Taiwan Semiconductor powers every major AI chip on the planet, yet its stock trades at a fraction of the valuations enjoyed by its own customers. Whether that discount closes or widens in 2027 depends on three things going right simultaneously.",https://247wallst.com/investing/2026/08/26/price-prediction-tsm-will-trade-at-this-price-in-2027/,{'name': '24/7 Wall St.'},neutral,-0.0,0.0,0.0,1.0,1.0
2026-08-26 12:00:00+00:00,Is Nvidia's AI data center dominance slipping as the market expands?,"Moor Insights & Strategy founder, CEO, and chief analyst Patrick Moorhead speaks with Josh Lipton about Nvidia's (NVDA) biggest competition in AI data centers, as he anticipates the company's market share could fall to 70% from 90% over the next two years.",https://finance.yahoo.com/video/nvidias-ai-data-center-dominance-120000341.html,{'name': 'Yahoo Finance Video'},negative,-0.9996,0.0,0.9996,0.0003,0.9996
2026-08-25 20:00:00+00:00,"The story that Nvidia's margins, balance sheet tell going into Q2 earnings","Moor Insights & Strategy founder, CEO, and chief analyst Patrick Moorhead speaks with Josh Lipton about what Nvidia's (NVDA) margins and balance sheet may be conveying about the chip giant ahead of its second quarter earnings release on Wednesday, August 26.",https://finance.yahoo.com/video/story-nvidias-margins-balance-sheet-200000914.html,{'name': 'Yahoo Finance Video'},neutral,0.0009,0.0009,0.0,0.9991,0.9991
