publishedAt,Title,description,url,source,sentiment_label,sentiment_score,prob_positive,prob_negative,prob_neutral,sentiment_confidence
2026-08-27 01:26:20+00:00,Meta Talking With States to Settle Landmark Lawsuit That Claims Facebook and Instagram Were Designed to Be Addictive to Kids: Report,"Meta Platforms, Inc. (NASDAQ:META) is reportedly in discussions with states to settle its high-profile trial over alleged harm to young social media users. Meta, States Discuss Potential Settlement The Mark Zuckerberg-led tech giant and state attorneys general are discussing a mid-trial settlement while a federal trial is ongoing, Bloomberg reported Tuesday, citing people familiar with the matter. The company is accused of intentionally designing Facebook and Instagram to keep teens addicted to",https://finance.yahoo.com/technology/articles/meta-talking-states-settle-landmark-012620019.html,{'name': 'Benzinga'},negative,-0.6686,0.0387,0.7072,0.2541,0.7072
2026-08-27 01:00:00+00:00,New Teen Safety Measures for Instagram and Facebook Are Coming. Will They Work?,"As part of its $18 billion settlement with 48 states, Meta agreed to add these restrictions to youth accounts within six months.",https://www.wsj.com/tech/personal-tech/meta-teen-safety-instagram-facebook-ae83287d?siteid=yhoof2&yptr=yahoo,{'name': 'The Wall Street Journal'},neutral,0.0286,0.0696,0.041,0.8893,0.8893
2026-08-27 00:33:42+00:00,Changes to Facebook and Instagram are key part of Meta’s $17B settlement with the states over harm to teens,"Meta’s settlement calls for several key design changes to protect teens, but how the states will verify and enforce the changes is a big question mark.",https://theconversation.com/changes-to-facebook-and-instagram-are-key-part-of-metas-17b-settlement-with-the-states-over-harm-to-teens-290582,{'name': 'The Conversation'},neutral,-0.0313,0.066,0.0973,0.8366,0.8366
2026-08-26 23:53:54+00:00,"S&P 500, Dow, Nasdaq Futures Track Nvidia Stock Higher Over Strong FY28 Revenue Outlook — NVDA, CRM, META, CRWD, OKTA  In Focus",Fed’s preferred inflation gauge (PCE) showed core prices rose 3.3% annually in July.,https://stocktwits.com/news-articles/markets/equity/s-and-p-500-dow-nasdaq-futures-track-nvidia-stock-higher/cZYVarsRJp7,{'name': 'Stocktwits'},positive,0.8784,0.9228,0.0444,0.0328,0.9228
2026-08-26 23:35:47+00:00,"Meta, US states agree $18 bn settlement in landmark teen safety case","Meta agreed to pay a coalition of US states as much as $16.7 billion and to impose sweeping new limits on how teenagers use Facebook and Instagram, according to a court filing on Wednesday that ends a landmark trial in California.The settlement ends the trial in its second week.",https://finance.yahoo.com/media-advertising/articles/meta-us-states-agree-16-145500294.html,{'name': 'AFP'},negative,-0.3759,0.1581,0.534,0.3079,0.534
2026-08-26 22:47:58+00:00,Meta’s $18B child-safety deal hinges on age-verification tech that doesn’t work well,The historic settlement reignites ongoing concern around how age-verification technology puts privacy at risk.,https://finance.yahoo.com/technology/articles/meta-18b-child-safety-deal-224758701.html,{'name': 'TechCrunch'},negative,-0.8559,0.0303,0.8862,0.0835,0.8862
2026-08-26 22:28:00+00:00,Meta Reaches $18 Billion Settlement With 48 States Over Child-Safety Claims,The deal contains broad new safeguards for underage users but only pays out in full if TikTok and YouTube make similar concessions.,https://www.wsj.com/tech/meta-reaches-18-billion-settlement-with-48-states-over-child-safety-claims-cf725a2b?siteid=yhoof2&yptr=yahoo,{'name': 'The Wall Street Journal'},positive,0.687,0.7045,0.0175,0.278,0.7045
2026-08-26 14:54:57+00:00,"Meta's social media payout sets precedent for Snap, Google, Roblox — and could be a 'negative'","Meta (META) reached a settlement in its social media trial, agreeing to pay up to $16.7 billion, according to Reuters. Bloomberg Intelligence head of technology research Mandeep Singh chats with Yahoo Finance Senior Reporter Brooke DiPalma about the ripple effects of the settlement.",https://finance.yahoo.com/video/metas-social-media-payout-sets-145457556.html,{'name': 'Yahoo Finance Video'},negative,-0.3897,0.2568,0.6465,0.0966,0.6465
2026-08-26 13:42:20+00:00,Meta reaches $16.68 billion settlement in social media case,"Meta agreed to settle a social media addiction case with a group of state attorneys general on Wednesday, ending the trial in its second week and sending Meta's stock higher.",https://finance.yahoo.com/markets/stocks/article/meta-reaches-1668-billion-settlement-in-social-media-case-134220470.html,{'name': 'Yahoo Finance'},positive,0.5143,0.7322,0.2179,0.0499,0.7322
2026-08-26 08:18:34+00:00,"Stock market today: Dow, S&P 500, Nasdaq close lower, Nvidia stock jumps after earnings",Investors geared up for the release of a key inflation reading and Nvidia's earnings report.,https://finance.yahoo.com/markets/live/stock-market-today-wednesday-august-26-dow-sp-500-nasdaq-081834782.html,{'name': 'Yahoo Finance'},negative,-0.3541,0.2597,0.6138,0.1264,0.6138
